# voltage (V), current (A), dIdV (G0)
9.660000000000000617e-04,6.686022500870173332e-09,2.928809463601506069e-02
9.679999999999998935e-04,6.679410158906246874e-09,4.506657519824761038e-02
9.699999999999997253e-04,6.699989699212088596e-09,2.218079839524398078e-01
9.719999999999999907e-04,6.748153703141778014e-09,1.355739898529821907e-01
9.739999999999998225e-04,6.742007287589997799e-09,2.130407457763466850e-02
9.760000000000000880e-04,6.754756340102941987e-09,1.256034985260570946e-01
9.779999999999999197e-04,6.780934784712523912e-09,1.085055183653337585e-01
9.799999999999997515e-04,6.788384768478830604e-09,4.290706954862137656e-02
9.820000000000000170e-04,6.794232701139936000e-09,8.972866315940421222e-02
9.839999999999998487e-04,6.816193804994011322e-09,1.362065711480958397e-01
9.860000000000001142e-04,6.836446341433857347e-09,1.195583025889297990e-01
9.879999999999999460e-04,6.853247752810915017e-09,1.126356845209239010e-01
9.899999999999997777e-04,6.871354806058928142e-09,7.103446292788101468e-02
9.920000000000000432e-04,6.875263014198331691e-09,9.773201299493236571e-02
9.939999999999998750e-04,6.901644270120706288e-09,9.890583887485680792e-02
9.959999999999997067e-04,6.905916274683773115e-09,2.937114433138716257e-02
9.979999999999999722e-04,6.910747082939318234e-09,1.134503070064700053e-01
9.999999999999998040e-04,6.941077210098541574e-09,1.846899666688487374e-01
1.002000000000000069e-03,6.967986875066367474e-09,6.259243721624592471e-02
1.003999999999999901e-03,6.960476087902274611e-09,5.428994001330480351e-02
1.005999999999999733e-03,6.984812612473765347e-09,1.129844665355664995e-01
1.007999999999999998e-03,6.995492648329061890e-09,6.120160783984049391e-02
1.009999999999999830e-03,7.003780439333981342e-09,8.416948070005410287e-02
1.012000000000000096e-03,7.021578762618917844e-09,1.484442824133364869e-01
1.013999999999999927e-03,7.049786836005344125e-09,1.247772381290667559e-01
1.015999999999999759e-03,7.060250182087525800e-09,9.058769386808852853e-02
1.018000000000000025e-03,7.077862106469688571e-09,1.038941580777601320e-01
1.019999999999999856e-03,7.092449440763275363e-09,2.943113877858952870e-02
1.021999999999999688e-03,7.086983512987505458e-09,1.804016608697164847e-02
1.023999999999999954e-03,7.098040515229209623e-09,1.409561025010594437e-01
1.025999999999999785e-03,7.130669145465122793e-09,1.812782463873655048e-01
1.028000000000000051e-03,7.154222934488472416e-09,7.507561323568068268e-02
1.029999999999999883e-03,7.153936854983566775e-09,5.420977432992489520e-02
1.031999999999999714e-03,7.171023826653136890e-09,1.302379458587732408e-01
1.033999999999999980e-03,7.194300677027982237e-09,1.170725798623278718e-01
1.035999999999999812e-03,7.207307390162099439e-09,8.416962649789842821e-02
1.038000000000000077e-03,7.220386836504038299e-09,1.193641518228941295e-01
1.039999999999999909e-03,7.244301166061219802e-09,1.097698888805775930e-01
1.041999999999999741e-03,7.254407123229190241e-09,4.055700189923083787e-02
1.044000000000000006e-03,7.256870740899958003e-09,5.358151035659491218e-02
1.045999999999999838e-03,7.271013301518037225e-09,1.353275241978361132e-01
1.048000000000000103e-03,7.298811943737694495e-09,1.445091192756675913e-01
1.049999999999999935e-03,7.315800097991034654e-09,3.944126627035355465e-02
1.051999999999999767e-03,7.311035725696517816e-09,8.987983946041416816e-02
1.054000000000000032e-03,7.343655987620126906e-09,1.194326702140117158e-01
1.055999999999999864e-03,7.348050737066827125e-09,8.764233484182001876e-02
1.057999999999999696e-03,7.370818421608050673e-09,6.575802304577361979e-02
1.059999999999999961e-03,7.368430704845876500e-09,1.067666173582922234e-01
1.061999999999999793e-03,7.403907923403526204e-09,1.542097270107606333e-01
1.064000000000000059e-03,7.416223949261210538e-09,7.063618075661190487e-02
1.065999999999999890e-03,7.425799747719064828e-09,1.384378692532486355e-01
1.067999999999999722e-03,7.459129121650865845e-09,1.056457109476106188e-01
1.069999999999999988e-03,7.458541854086958313e-09,-4.238838907581162982e-03
1.071999999999999819e-03,7.457815405143649325e-09,6.483282184010057125e-02
1.074000000000000085e-03,7.478635080113644833e-09,1.466342804436991942e-01
1.075999999999999917e-03,7.503260839363396029e-09,4.722970538120999789e-02
1.077999999999999748e-03,7.493272683698734037e-09,1.159000333022814633e-01
1.080000000000000014e-03,7.539181002940218785e-09,2.343277841891034385e-01
1.081999999999999846e-03,7.565896410360759557e-09,8.684202884574886150e-02
1.084000000000000111e-03,7.566095403157386803e-09,-1.082816930330112414e-02
1.085999999999999943e-03,7.562540504399994100e-09,8.852806934157339547e-02
1.087999999999999775e-03,7.593532347231375890e-09,1.377330446977372835e-01
1.090000000000000040e-03,7.605227234977293062e-09,7.443476135713571196e-02
1.091999999999999872e-03,7.616601441584228868e-09,7.635442300054134934e-02
1.093999999999999704e-03,7.628891277910212992e-09,1.305876754827117181e-01
1.095999999999999969e-03,7.657073653116912329e-09,1.638320302086384572e-01
1.097999999999999801e-03,7.679666701838408493e-09,4.239543381081336409e-02
1.100000000000000066e-03,7.670213001519183629e-09,6.164547518983268248e-02
1.101999999999999898e-03,7.698772093696344541e-09,7.910039072242103231e-02
1.103999999999999730e-03,7.694728084843863879e-09,9.230551349250662452e-02
1.105999999999999995e-03,7.727379757121649296e-09,1.686894142083131820e-01
1.107999999999999827e-03,7.747008927043759578e-09,7.568190616237967239e-02
1.110000000000000092e-03,7.750835371168513734e-09,4.437792459095953740e-02
1.111999999999999924e-03,7.760762696262693376e-09,1.136369511413843209e-01
1.113999999999999756e-03,7.786054152018404334e-09,9.494485502794688947e-02
1.116000000000000021e-03,7.790188354100815975e-09,8.271188519447025822e-02
1.117999999999999853e-03,7.811688522961010836e-09,1.076835068900911380e-01
1.119999999999999685e-03,7.823562021664206455e-09,1.303965055282462482e-01
1.121999999999999950e-03,7.852101486399971861e-09,1.567904971128338543e-01
1.123999999999999782e-03,7.872155107818837810e-09,1.519160265143428348e-02
1.126000000000000048e-03,7.856809723634117805e-09,7.309585798494523667e-02
1.127999999999999879e-03,7.894809244325916667e-09,1.710355136241625829e-01
1.129999999999999711e-03,7.909817677573180600e-09,3.367934847535936776e-02
1.131999999999999977e-03,7.905247271580317199e-09,7.528634646504855921e-03
1.133999999999999809e-03,7.912150979646587541e-09,1.440501022250276764e-01
1.136000000000000074e-03,7.949891807804778598e-09,1.713878536812329378e-01
1.137999999999999906e-03,7.965268132108937796e-09,8.765169253566110208e-02
1.139999999999999738e-03,7.977057141963513604e-09,4.819308576417851570e-02
1.142000000000000003e-03,7.980204310077114509e-09,1.013857698105776195e-01
1.143999999999999835e-03,8.008478991743812832e-09,9.524050767900395231e-02
1.146000000000000100e-03,8.009721597669647772e-09,-9.228975634755236246e-02
1.147999999999999932e-03,7.979876211830700648e-09,-1.797432754513008935e-01
1.149999999999999764e-03,7.954014902234948781e-09,1.323316259239039339e-01
1.152000000000000029e-03,8.020888914882966583e-09,nan
1.153999999999999861e-03,nan,nan
1.155999999999999693e-03,nan,nan
1.157999999999999958e-03,nan,nan
1.159999999999999790e-03,nan,nan
1.162000000000000055e-03,nan,nan
1.163999999999999887e-03,nan,nan
1.165999999999999719e-03,nan,nan
1.167999999999999984e-03,nan,nan
1.169999999999999816e-03,nan,nan
1.172000000000000082e-03,nan,nan
1.173999999999999913e-03,nan,nan
1.175999999999999745e-03,nan,nan
1.178000000000000011e-03,nan,nan
1.179999999999999842e-03,nan,nan
1.182000000000000108e-03,nan,nan
1.183999999999999940e-03,nan,nan
1.185999999999999771e-03,nan,nan
1.188000000000000037e-03,nan,nan
1.189999999999999869e-03,nan,nan
1.191999999999999700e-03,nan,nan
1.193999999999999966e-03,nan,nan
1.195999999999999798e-03,nan,nan
1.198000000000000063e-03,nan,nan
1.199999999999999895e-03,nan,nan
1.201999999999999727e-03,nan,nan
1.203999999999999992e-03,nan,nan
1.205999999999999824e-03,nan,nan
1.208000000000000089e-03,nan,nan
1.209999999999999921e-03,nan,nan
1.211999999999999753e-03,nan,nan
1.214000000000000018e-03,nan,nan
1.215999999999999850e-03,nan,nan
1.217999999999999682e-03,nan,nan
1.219999999999999947e-03,nan,nan
1.221999999999999779e-03,nan,nan
1.224000000000000045e-03,nan,nan
1.225999999999999876e-03,nan,nan
1.227999999999999708e-03,nan,nan
1.229999999999999974e-03,nan,nan
1.231999999999999805e-03,nan,nan
1.234000000000000071e-03,nan,nan
1.235999999999999903e-03,nan,nan
1.237999999999999734e-03,nan,nan
1.240000000000000000e-03,nan,nan
1.241999999999999832e-03,nan,nan
1.244000000000000097e-03,nan,nan
1.245999999999999929e-03,nan,nan
1.247999999999999761e-03,nan,nan
1.250000000000000026e-03,nan,nan
1.251999999999999858e-03,nan,nan
1.253999999999999690e-03,nan,nan
1.255999999999999955e-03,nan,nan
1.257999999999999787e-03,nan,nan
1.260000000000000052e-03,nan,nan
1.261999999999999884e-03,nan,nan
1.263999999999999716e-03,nan,nan
1.265999999999999981e-03,nan,nan
1.267999999999999813e-03,nan,nan
1.270000000000000078e-03,nan,nan
1.271999999999999910e-03,nan,nan
1.273999999999999742e-03,nan,nan
1.276000000000000007e-03,nan,nan
1.277999999999999839e-03,nan,nan
1.280000000000000105e-03,nan,nan
1.281999999999999936e-03,nan,nan
1.283999999999999768e-03,nan,nan
1.286000000000000034e-03,nan,nan
1.287999999999999865e-03,nan,nan
1.289999999999999697e-03,nan,nan
1.291999999999999963e-03,nan,nan
1.293999999999999794e-03,nan,nan
1.296000000000000060e-03,nan,nan
1.297999999999999892e-03,nan,nan
1.299999999999999723e-03,nan,nan
1.301999999999999989e-03,nan,nan
1.303999999999999821e-03,nan,nan
1.306000000000000086e-03,nan,nan
1.307999999999999918e-03,nan,nan
1.309999999999999750e-03,nan,nan
1.312000000000000015e-03,nan,nan
1.313999999999999847e-03,nan,nan
1.315999999999999679e-03,nan,nan
1.317999999999999944e-03,nan,nan
1.319999999999999776e-03,nan,nan
1.322000000000000041e-03,nan,nan
1.323999999999999873e-03,nan,nan
1.325999999999999705e-03,nan,nan
1.327999999999999970e-03,nan,nan
1.329999999999999802e-03,nan,nan
1.332000000000000068e-03,nan,nan
1.333999999999999899e-03,nan,nan
1.335999999999999731e-03,nan,nan
1.337999999999999997e-03,nan,nan
1.339999999999999828e-03,nan,nan
1.342000000000000094e-03,nan,nan
1.343999999999999926e-03,nan,nan
1.345999999999999757e-03,nan,nan
1.348000000000000023e-03,nan,nan
1.349999999999999855e-03,nan,nan
1.351999999999999686e-03,nan,nan
1.353999999999999952e-03,nan,nan
1.355999999999999784e-03,nan,nan
1.358000000000000049e-03,nan,nan
1.359999999999999881e-03,nan,nan
1.361999999999999713e-03,nan,nan
1.363999999999999978e-03,nan,nan
1.365999999999999810e-03,nan,nan
1.368000000000000075e-03,nan,nan
1.369999999999999907e-03,nan,nan
1.371999999999999739e-03,nan,nan
1.374000000000000004e-03,nan,nan
1.375999999999999836e-03,nan,nan
1.378000000000000102e-03,nan,nan
1.379999999999999933e-03,nan,nan
1.381999999999999765e-03,nan,nan
1.384000000000000031e-03,nan,nan
1.385999999999999862e-03,nan,nan
1.387999999999999694e-03,nan,nan
1.389999999999999960e-03,nan,nan
1.391999999999999791e-03,nan,nan
1.394000000000000057e-03,nan,nan
1.395999999999999889e-03,nan,nan
1.397999999999999720e-03,nan,nan
1.399999999999999986e-03,nan,nan
